"bionet_name","species_code","suggested_name","taxon_rank","dcterms_rightsHolder","dcterms_rights","dcterms_language","dcterms_type","dcterms_modified","dcterms_available","speciesID","taxonRank","kingdomID","kingdom","classID","class","orderID","order","familyID","family","sortOrder","genusID","genus","parentSpeciesID","specificEpithet","infraspecificEpithet","scientificNameAuthorship","scientificNameID","speciesCode_Synonym","scientificName","scientificNameHTML","vernacularName","otherVernacularNames","taxonID","currentVernacularName","isCurrent","generalTypeID","generalType","establishmentMeans","primaryGrowthForm","primaryGrowthFormGroup","secondaryGrowthForms","secondaryGrowthFormGroups","stateConservation","protectedInNSW","sensitivityClass","TSProfileID","countryConservation","highThreatWeed","widelyCultivatedNativeSpecies","CAMBA","JAMBA","ROKAMBA"
"Eucalyptus siderophloia subsp. (glaucous form)","13281","Eucalyptus fibrosa subsp. nubilis","variety","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:09.987,2008-04-17 03:49:07,18662,"Subspecies",139,"Plantae",38,"Flora",137,"Flora",156,"Myrtaceae",13559,2862,"Eucalyptus",11255,"siderophloia","(glaucous form)","Benth.",18662,"13281","Eucalyptus siderophloia subsp. (glaucous form)","<em>Eucalyptus siderophloia </em>subsp.<em> (glaucous form)</em>",NA,NA,18662,NA,TRUE,NA,NA,"Alive in NSW, Native","Tree","Tree (TG)",NA,NA,"Not Listed",FALSE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Eucalyptus subdita","13282","Eucalyptus sp. [Eucalyptus subdita]","genus","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:10.19,2008-04-17 03:49:07,18663,"Species",139,"Plantae",38,"Flora",137,"Flora",156,"Myrtaceae",13590,2862,"Eucalyptus",18663,"subdita",NA,NA,18663,"13282","Eucalyptus subdita","<em>Eucalyptus subdita</em>",NA,NA,18663,NA,TRUE,NA,NA,"Alive in NSW, Native","Tree","Tree (TG)",NA,NA,"Not Listed",FALSE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Eucalyptus tereticornis subsp. tereticornis","13283","Eucalyptus tereticornis subsp. tereticornis","subspecies","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:10.41,2008-04-17 03:49:07,18664,"Subspecies",139,"Plantae",38,"Flora",137,"Flora",156,"Myrtaceae",13596,2862,"Eucalyptus",11586,"tereticornis","tereticornis","Sm.",18664,"13283","Eucalyptus tereticornis subsp. tereticornis","<em>Eucalyptus tereticornis </em>subsp.<em> tereticornis</em>",NA,NA,18664,NA,TRUE,NA,NA,"Alive in NSW, Native","Tree","Tree (TG)",NA,NA,"Not Listed",FALSE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Eucalyptus viminalis subsp. luxurians","13286","Eucalyptus viminalis [alternative possible names: Corymbia tessellaris (taxonomic synonym) | Eucalyptus dalrympleana subsp. dalrympleana (pro parte misapplied) | Eucalyptus diversifolia subsp. diversifolia (pro parte misapplied) | Eucalyptus nobilis (misapplied)]","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:10.643,2008-04-17 03:49:07,18667,"Subspecies",139,"Plantae",38,"Flora",137,"Flora",156,"Myrtaceae",13609,2862,"Eucalyptus",3136,"viminalis","luxurians","Labill.",18667,"13286","Eucalyptus viminalis subsp. luxurians","<em>Eucalyptus viminalis </em>subsp.<em> luxurians</em>",NA,NA,18667,NA,TRUE,NA,NA,"Alive in NSW, Native","Tree","Tree (TG)",NA,NA,"Not Listed",FALSE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Eucalyptus viminalis subsp. maculosa","13287","Eucalyptus viminalis [alternative possible names: Corymbia tessellaris (taxonomic synonym) | Eucalyptus dalrympleana subsp. dalrympleana (pro parte misapplied) | Eucalyptus diversifolia subsp. diversifolia (pro parte misapplied) | Eucalyptus nobilis (misapplied)]","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:10.863,2008-04-17 03:49:07,18668,"Subspecies",139,"Plantae",38,"Flora",137,"Flora",156,"Myrtaceae",13610,2862,"Eucalyptus",3136,"viminalis","maculosa","(R.T.Baker) L.A.S.Johnson & Blaxell",18668,"13287","Eucalyptus viminalis subsp. maculosa","<em>Eucalyptus viminalis </em>subsp.<em> maculosa</em>",NA,NA,18668,NA,TRUE,NA,NA,"Alive in NSW, Native","Tree","Tree (TG)",NA,NA,"Not Listed",FALSE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Melaleuca citrolens","13294","Melaleuca citrolens","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:11.723,2008-04-17 03:49:08,18675,"Species",139,"Plantae",38,"Flora",137,"Flora",156,"Myrtaceae",13814,3425,"Melaleuca",18675,"citrolens",NA,"Barlow",18675,"13294","Melaleuca citrolens","<em>Melaleuca citrolens</em>",NA,NA,18675,NA,TRUE,NA,NA,"Alive in NSW, Native","Tree","Tree (TG)",NA,NA,"Not Listed",FALSE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Melaleuca decussata","13295","Melaleuca decussata","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:11.94,2008-04-17 03:49:08,18676,"Species",139,"Plantae",38,"Flora",137,"Flora",156,"Myrtaceae",13817,3425,"Melaleuca",18676,"decussata",NA,"R.Br.",18676,"13295","Melaleuca decussata","<em>Melaleuca decussata</em>",NA,NA,18676,NA,TRUE,NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Not Listed",FALSE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Micromyrtus uniovula","13296","Micromyrtus uniovulum","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:12.177,2008-04-17 03:49:08,18677,"Species",139,"Plantae",38,"Flora",137,"Flora",156,"Myrtaceae",13861,3455,"Micromyrtus",18677,"uniovula",NA,"Rye",18677,"13296","Micromyrtus uniovula","<em>Micromyrtus uniovula</em>",NA,NA,18677,NA,TRUE,NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)","Heath shrub","Shrub (SG)","Not Listed",FALSE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Syncarpia vertholenii","13300","Syncarpia sp. [Syncarpia vertholenii]","genus","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2009-09-28 05:57:48,2008-04-17 03:49:08,18681,"Species",139,"Plantae",38,"Flora",137,"Flora",156,"Myrtaceae",13893,4169,"Syncarpia",18681,"vertholenii",NA,"Teijsm. & Binn.",18681,"13300","Syncarpia vertholenii","<em>Syncarpia vertholenii</em>",NA,NA,18681,NA,TRUE,NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed",FALSE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Syzygium fibrosum","13301","Syzygium fibrosum","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:13.223,2008-04-17 03:49:08,18682,"Species",139,"Plantae",38,"Flora",137,"Flora",156,"Myrtaceae",13897,4175,"Syzygium",18682,"fibrosum",NA,"(F.M.Bailey) T.G.Hartley & L.M.Perry",18682,"13301","Syzygium fibrosum","<em>Syzygium fibrosum</em>",NA,NA,18682,NA,TRUE,NA,NA,"Alive in NSW, Native","Tree","Tree (TG)","Shrub","Shrub (SG)","Not Listed",FALSE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Nelumbo nucifera","13302","Nelumbo nucifera","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2009-09-29 04:41:16,2008-04-17 03:49:08,18683,"Species",139,"Plantae",38,"Flora",137,"Flora",670,"Nelumbonaceae",13931,3527,"Nelumbo",18683,"nucifera",NA,"Gaertn.",18683,"13302","Nelumbo nucifera","<em>Nelumbo nucifera</em>",NA,NA,18683,NA,TRUE,NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed",FALSE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Ludwigia repens","13305","Ludwigia repens","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2009-10-01 23:15:19,2008-04-17 03:49:08,18686,"Species",139,"Plantae",38,"Flora",137,"Flora",199,"Onagraceae",14031,3349,"Ludwigia",18686,"repens",NA,"J.R.Forst.",18686,"13305","Ludwigia repens","<em>Ludwigia repens</em>","Red Ludwigia",NA,18686,"Red Ludwigia",TRUE,NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed",FALSE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Oenothera drummondii subsp. drummondii","13306","Oenothera drummondii subsp. drummondii","subspecies","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2008-04-17 03:49:08,2008-04-17 03:49:08,18687,"Subspecies",139,"Plantae",38,"Flora",137,"Flora",199,"Onagraceae",14037,3574,"Oenothera",5769,"drummondii","drummondii","Hook.",18687,"13306","Oenothera drummondii subsp. drummondii","<em>Oenothera drummondii </em>subsp.<em> drummondii</em>",NA,NA,18687,NA,TRUE,NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed",FALSE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Oenothera longiflora subsp. longiflora","13307","Oenothera longiflora subsp. longiflora","subspecies","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2008-04-17 03:49:08,2008-04-17 03:49:08,18688,"Subspecies",139,"Plantae",38,"Flora",137,"Flora",199,"Onagraceae",14043,3574,"Oenothera",11617,"longiflora","longiflora","L.",18688,"13307","Oenothera longiflora subsp. longiflora","<em>Oenothera longiflora </em>subsp.<em> longiflora</em>",NA,NA,18688,NA,TRUE,NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed",FALSE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Caladenia fragrantissima","13311","Caladenia fragrantissima","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:13.893,2008-04-17 03:49:09,18692,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14124,2332,"Caladenia",18692,"fragrantissima",NA,"D.L.Jones & G.W.Carr",18692,"13311","Caladenia fragrantissima","<em>Caladenia fragrantissima</em>",NA,NA,18692,NA,TRUE,179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Caladenia parva","13312","Caladenia parva","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:14.13,2008-04-17 03:49:09,18693,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14139,2332,"Caladenia",18693,"parva",NA,"G.W.Carr",18693,"13312","Caladenia parva","<em>Caladenia parva</em>",NA,NA,18693,NA,TRUE,179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Calochilus herbaceus","13314","Calochilus herbaceus","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:14.55,2008-04-17 03:49:09,18695,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14175,2350,"Calochilus",18695,"herbaceus",NA,"Lindl.",18695,"13314","Calochilus herbaceus","<em>Calochilus herbaceus</em>",NA,NA,18695,NA,TRUE,179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Cymbidium iridifolium","13318","Cymbidium madidum","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:14.783,2008-04-17 03:49:09,18699,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14240,2633,"Cymbidium",18699,"iridifolium",NA,"A.Cunn.",18699,"13318","Cymbidium iridifolium","<em>Cymbidium iridifolium</em>",NA,NA,18699,NA,TRUE,179,"Orchids","Alive in NSW, Native","Epiphyte","Other (OG)","Forb","Forb (FG)","Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Dendrobium rex","13319","Dendrobium speciosum subsp. grandiflorum","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:15.003,2008-04-17 03:49:09,18700,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14274,2672,"Dendrobium",18700,"rex",NA,"M.A.Clem. & D.L.Jones",18700,"13319","Dendrobium rex","<em>Dendrobium rex</em>",NA,NA,18700,NA,TRUE,179,"Orchids","Alive in NSW, Native","Epiphyte","Other (OG)","Forb","Forb (FG)","Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Diuris palachila","13328","Diuris x palachila","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:15.863,2008-04-17 03:49:09,18709,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14326,2746,"Diuris",18709,"palachila",NA,"R.S.Rogers",18709,"13328","Diuris palachila","<em>Diuris palachila</em>",NA,NA,18709,NA,TRUE,179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Diuris palustris","13329","Diuris palustris","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:16.08,2008-04-17 03:49:09,18710,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14327,2746,"Diuris",18710,"palustris",NA,"Lindl.",18710,"13329","Diuris palustris","<em>Diuris palustris</em>",NA,NA,18710,NA,TRUE,179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Diuris sp. 'Colo River'","13332","Diuris sp. 'Colo River'","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:16.52,2008-04-17 03:49:09,18713,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14343,2746,"Diuris",18713,"sp. 'Colo River'",NA,"(Jones 5308)",18713,"13332","Diuris sp. 'Colo River'","<em>Diuris sp. 'Colo River'</em>",NA,NA,18713,NA,TRUE,179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Eriochilus sp. 'New England'","13334","Eriochilus sp. [Eriochilus sp. 'New England']","genus","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:16.737,2008-04-17 03:49:10,18715,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14360,2845,"Eriochilus",18715,"sp. 'New England'",NA,NA,18715,"13334","Eriochilus sp. 'New England'","<em>Eriochilus sp. 'New England'</em>",NA,NA,18715,NA,TRUE,179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Genoplesium formosum","13335","Corunastylis formosa","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:16.973,2008-04-17 03:49:10,18716,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14384,2958,"Genoplesium",18716,"formosum",NA,"D.L.Jones",18716,"13335","Genoplesium formosum","<em>Genoplesium formosum</em>",NA,NA,18716,NA,TRUE,179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Genoplesium oliganthum","13336","Corunastylis oligantha","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:17.19,2008-04-17 03:49:10,18717,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14393,2958,"Genoplesium",18717,"oliganthum",NA,"D.L.Jones",18717,"13336","Genoplesium oliganthum","<em>Genoplesium oliganthum</em>",NA,NA,18717,NA,TRUE,179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Genoplesium ostrinum","13337","Corunastylis ostrina","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:17.393,2008-04-17 03:49:10,18718,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14394,2958,"Genoplesium",18718,"ostrinum",NA,"D.L.Jones",18718,"13337","Genoplesium ostrinum","<em>Genoplesium ostrinum</em>",NA,NA,18718,NA,TRUE,179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Prasophyllum caricetum","13343","Prasophyllum caricetum","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2021-12-09 04:02:00.347,2008-04-17 03:49:10,18724,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14460,3841,"Prasophyllum",18724,"caricetum",NA,"D.L.Jones",18724,"13343","Prasophyllum caricetum","<em>Prasophyllum caricetum</em>",NA,NA,18724,NA,TRUE,179,"Orchids","Alive in NSW, Native",NA,NA,NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Prasophyllum gracile","13344","Prasophyllum gracile [alternative possible names: Prasophyllum sp. Bushfires (R.S.Rogers 2681) (pro parte taxonomic synonym) | Prasophyllum constrictum (pro parte taxonomic synonym) | Prasophyllum rostratum (pro parte misapplied) | Prasophyllum concinnum (pro parte misapplied)]","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:18.067,2008-04-17 03:49:10,18725,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14470,3841,"Prasophyllum",18725,"gracile",NA,"Lindl.",18725,"13344","Prasophyllum gracile","<em>Prasophyllum gracile</em>",NA,NA,18725,NA,TRUE,179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Pterostylis barbata","13346","Pterostylis barbata [alternative possible names: Pterostylis tasmanica (pro parte misapplied) | Pterostylis plumosa (pro parte misapplied) | Pterostylis plumosa (misapplied)]","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:18.3,2008-04-17 03:49:10,18727,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14522,3880,"Pterostylis",18727,"barbata",NA,"Lindl.",18727,"13346","Pterostylis barbata","<em>Pterostylis barbata</em>",NA,NA,18727,NA,TRUE,179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Lachnagrostis plebeia","13450","Lachnagrostis plebeia","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2010-05-17 02:34:33,2008-04-17 03:49:15,18831,"Species",139,"Plantae",38,"Flora",137,"Flora",159,"Poaceae",15794,3221,"Lachnagrostis",18831,"plebeia",NA,"(R.Br.) Trin.",18831,"13450","Lachnagrostis plebeia","<em>Lachnagrostis plebeia</em>",NA,NA,18831,NA,TRUE,NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed",FALSE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Pterostylis brevisepala","13347","Pterostylis ectypha","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:18.52,2008-04-17 03:49:10,18728,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14528,3880,"Pterostylis",18728,"brevisepala",NA,"D.L.Jones",18728,"13347","Pterostylis brevisepala","<em>Pterostylis brevisepala</em>",NA,NA,18728,NA,TRUE,179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Pterostylis chocolatina","13348","Pterostylis chocolatina","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2019-02-06 11:48:48.76,2008-04-17 03:49:10,18729,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14531,3880,"Pterostylis",18729,"chocolatina",NA,"(D.L.Jones) G.N.Backh.",18729,"13348","Pterostylis chocolatina","<em>Pterostylis chocolatina</em>",NA,NA,18729,NA,TRUE,179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Pterostylis lineata","13351","Pterostylis lineata","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:19.177,2008-04-17 03:49:10,18732,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14561,3880,"Pterostylis",18732,"lineata",NA,"(D.L.Jones) G.N.Backh.",18732,"13351","Pterostylis lineata","<em>Pterostylis lineata</em>",NA,NA,18732,NA,TRUE,179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Pterostylis oblonga","13354","Pterostylis oblonga","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:19.393,2008-04-17 03:49:10,18735,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14579,3880,"Pterostylis",18735,"oblonga",NA,"D.L.Jones",18735,"13354","Pterostylis oblonga","<em>Pterostylis oblonga</em>",NA,NA,18735,NA,TRUE,179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Pterostylis parca","13355","Pterostylis parca","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:19.63,2008-04-17 03:49:11,18736,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14583,3880,"Pterostylis",18736,"parca",NA,"(D.L.Jones) G.N.Backh.",18736,"13355","Pterostylis parca","<em>Pterostylis parca</em>",NA,NA,18736,NA,TRUE,179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Pterostylis rubescens","13356","Pterostylis rubescens","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:19.847,2008-04-17 03:49:11,18737,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14598,3880,"Pterostylis",18737,"rubescens",NA,"D.L.Jones",18737,"13356","Pterostylis rubescens","<em>Pterostylis rubescens</em>",NA,NA,18737,NA,TRUE,179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Pterostylis tenuis","13361","Pterostylis tenuis","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:20.533,2008-04-17 03:49:11,18742,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14629,3880,"Pterostylis",18742,"tenuis",NA,"(D.L.Jones) G.N.Backh.",18742,"13361","Pterostylis tenuis","<em>Pterostylis tenuis</em>",NA,NA,18742,NA,TRUE,179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Pterostylis uliginosa","13362","Pterostylis uliginosa","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:20.753,2008-04-17 03:49:11,18743,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14633,3880,"Pterostylis",18743,"uliginosa",NA,"D.L.Jones",18743,"13362","Pterostylis uliginosa","<em>Pterostylis uliginosa</em>","Marsh Greenhood",NA,18743,"Marsh Greenhood",TRUE,179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
"Thelymitra alpina","13366","Thelymitra alpina","species","NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service",2017-10-04 06:25:20.973,2008-04-17 03:49:11,18747,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14668,4217,"Thelymitra",18747,"alpina",NA,"Jeanes",18747,"13366","Thelymitra alpina","<em>Thelymitra alpina</em>",NA,NA,18747,NA,TRUE,179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed",TRUE,"Not Sensitive",NA,"Not Listed",NA,NA,FALSE,FALSE,FALSE
