"dcterms_rightsHolder","dcterms_rights","dcterms_language","dcterms_type","dcterms_modified","dcterms_available","speciesID","taxonRank","kingdomID","kingdom","classID","class","orderID","order","familyID","family","sortOrder","genusID","genus","parentSpeciesID","specificEpithet","infraspecificEpithet","scientificNameAuthorship","scientificNameID","speciesCode_Synonym","scientificName","scientificNameHTML","vernacularName","otherVernacularNames","taxonID","currentScientificNameCode","currentScientificName","currentVernacularName","isCurrent","generalTypeID","generalType","establishmentMeans","primaryGrowthForm","primaryGrowthFormGroup","secondaryGrowthForms","secondaryGrowthFormGroups","stateConservation","protectedInNSW","sensitivityClass","TSProfileID","countryConservation","highThreatWeed","widelyCultivatedNativeSpecies","CAMBA","JAMBA","ROKAMBA"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:49:53.55+11:00","1995-12-15T13:26:03+11:00",5524,"Species",139,"Plantae",38,"Flora",137,"Flora",257,"Santalaceae",17831,2888,"Exocarpos",5524,"spp.",NA,NA,5524,"EXOC","Exocarpos spp.","<em>Exocarpos spp.</em>",NA,NA,5524,"EXOC","Exocarpos spp.",NA,"true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)","Tree; Forb","Tree (TG); Forb (FG)","Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:22:48.983+11:00","1995-12-15T13:26:04+11:00",5525,"Species",139,"Plantae",38,"Flora",137,"Flora",225,"Araceae",6471,4318,"Typhonium",5525,"eliosurum",NA,"(F.Muell. ex Benth.) O.D.Evans",5525,"1197","Typhonium eliosurum","<em>Typhonium eliosurum</em>",NA,NA,5525,"1197","Typhonium eliosurum",NA,"true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:50:25.833+11:00","1995-12-15T13:26:04+11:00",5527,"Species",139,"Plantae",38,"Flora",137,"Flora",294,"Isoetaceae",11968,3183,"Isoetes",5527,"spp.",NA,NA,5527,"ISOE","Isoetes spp.","<em>Isoetes spp.</em>",NA,NA,5527,"ISOE","Isoetes spp.",NA,"true",NA,NA,"Alive in NSW, Native","Fern and fern allies","Fern (EG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:44:26.37+11:00","1995-12-15T13:26:05+11:00",5528,"Species",139,"Plantae",38,"Flora",137,"Flora",156,"Myrtaceae",13367,2862,"Eucalyptus",5528,"fusiformis",NA,"Boland",5528,"8329","Eucalyptus fusiformis","<em>Eucalyptus fusiformis</em>","Grey Ironbark",NA,5528,"8329","Eucalyptus fusiformis","Grey Ironbark","true",NA,NA,"Alive in NSW, Native","Tree","Tree (TG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:50:45.6+11:00","1995-12-15T13:26:05+11:00",5529,"Species",139,"Plantae",38,"Flora",137,"Flora",253,"Juncaceae",12051,3354,"Luzula",5529,"spp.",NA,NA,5529,"LUZU","Luzula spp.","<em>Luzula spp.</em>",NA,NA,5529,"LUZU","Luzula spp.",NA,"true",NA,NA,"Alive in NSW, Native","Rush","Grass & grasslike (GG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2020-08-25T19:52:21.703+10:00","1995-12-15T13:26:06+11:00",5532,"Species",139,"Plantae",38,"Flora",137,"Flora",921,"Phrymaceae",14956,3466,"Mimulus",5532,"spp.",NA,NA,5532,"MIMU","Mimulus spp.","<em>Mimulus spp.</em>",NA,NA,5532,"MIMU","Mimulus spp.",NA,"true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:33:04.89+11:00","1995-12-15T13:48:28+11:00",5533,"Species",139,"Plantae",38,"Flora",137,"Flora",206,"Malvaceae",12715,1949,"Abutilon",9198,"oxycarpum",NA,"(F.Muell.) F.Muell. ex Benth.",5533,"9407","Abutilon oxycarpum var. oxycarpum","<em>Abutilon oxycarpum </em>var.<em> oxycarpum</em>",NA,NA,9198,"3632","Abutilon oxycarpum","Straggly Lantern-bush","false",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:48:53.423+11:00","1995-12-15T13:26:07+11:00",5534,"Species",139,"Plantae",38,"Flora",137,"Flora",421,"Fabaceae (Faboideae)",10328,2276,"Bossiaea",5534,"spp.",NA,NA,5534,"BOSS","Bossiaea spp.","<em>Bossiaea spp.</em>",NA,NA,5534,"BOSS","Bossiaea spp.",NA,"true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)","Forb","Forb (FG)","Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:51:04.067+11:00","1995-12-15T13:26:08+11:00",5537,"Species",139,"Plantae",38,"Flora",137,"Flora",241,"Rubiaceae",17413,3587,"Opercularia",5537,"spp.",NA,NA,5537,"OPER","Opercularia spp.","<em>Opercularia spp.</em>",NA,NA,5537,"OPER","Opercularia spp.",NA,"true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)","Shrub","Shrub (SG)","Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2009-01-06T14:23:51+11:00","1995-12-15T13:26:08+11:00",5538,"Species",139,"Plantae",38,"Flora",137,"Flora",165,"Asteraceae",7349,3411,"Matricaria",5538,"spp.",NA,NA,5538,"MATR","Matricaria spp.","<em>Matricaria spp.</em>",NA,NA,5538,"MATR","Matricaria spp.",NA,"true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:28:07.74+11:00","1995-12-15T13:26:09+11:00",5540,"Species",139,"Plantae",38,"Flora",137,"Flora",155,"Brassicaceae",8147,3272,"Lepidium",5540,"hyssopifolium",NA,"Desv.",5540,"1822","Lepidium hyssopifolium","<em>Lepidium hyssopifolium</em>","Aromatic Peppercress",NA,5540,"1822","Lepidium hyssopifolium","Aromatic Peppercress","true",174,"Herbs and Forbs","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Endangered","false","Not Sensitive",10462,"Endangered",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2014-09-30T19:00:41.5+10:00","2002-07-15T12:36:07+10:00",5543,"Species",139,"Plantae",38,"Flora",137,"Flora",206,"Malvaceae",12729,2141,"Argyrodendron",15121,"spp.",NA,NA,5543,"HERI","Heritiera spp.","<em>Heritiera spp.</em>",NA,NA,15121,"ARGY","Argyrodendron spp.",NA,"false",NA,NA,"Alive in NSW, Native","Tree","Tree (TG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:35:13.733+11:00","1995-12-15T13:26:12+11:00",5549,"Species",139,"Plantae",38,"Flora",137,"Flora",156,"Myrtaceae",13822,3425,"Melaleuca",5549,"groveana",NA,"Cheel & C. White",5549,"4252","Melaleuca groveana","<em>Melaleuca groveana</em>","Grove's Paperbark",NA,5549,"4252","Melaleuca groveana","Grove's Paperbark","true",184,"Shrubs","Alive in NSW, Native","Shrub","Shrub (SG)","Tree","Tree (TG)","Vulnerable","false","Not Sensitive",10516,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2022-10-20T10:22:08.07+11:00","1995-12-15T13:38:16+11:00",5550,"Species",139,"Plantae",38,"Flora",137,"Flora",167,"Proteaceae",16815,3695,"Persoonia",7552,"oxycoccoides",NA,"Sieber ex Spreng.",5550,"41","Persoonia sp.3","<em>Persoonia sp.3</em>",NA,NA,7552,"7428","Persoonia oxycoccoides",NA,"false",184,"Shrubs","Alive in NSW, Native",NA,NA,NA,NA,"Endangered","true","Not Sensitive",20419,"Endangered",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:50:13.003+11:00","1995-12-15T13:26:13+11:00",5551,"Species",139,"Plantae",38,"Flora",137,"Flora",155,"Brassicaceae",8127,3045,"Harmsiodoxa",5551,"spp.",NA,NA,5551,"HARM","Harmsiodoxa spp.","<em>Harmsiodoxa spp.</em>",NA,NA,5551,"HARM","Harmsiodoxa spp.",NA,"true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2009-07-03T14:24:24+10:00","1995-12-15T13:26:13+11:00",5552,"Species",139,"Plantae",38,"Flora",137,"Flora",280,"Iridaceae",11918,2972,"Gladiolus",5552,"spp.",NA,NA,5552,"GLAD","Gladiolus spp.","<em>Gladiolus spp.</em>",NA,NA,5552,"GLAD","Gladiolus spp.",NA,"true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:32:44.607+11:00","1995-12-15T13:26:14+11:00",5554,"Species",139,"Plantae",38,"Flora",137,"Flora",158,"Lauraceae",12347,2818,"Endiandra",5554,"globosa",NA,"Maiden & Betche",5554,"3490","Endiandra globosa","<em>Endiandra globosa</em>","Black Walnut",NA,5554,"3490","Endiandra globosa","Black Walnut","true",NA,NA,"Alive in NSW, Native","Tree","Tree (TG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2010-05-19T15:22:29+10:00","1995-12-15T13:26:14+11:00",5555,"Species",139,"Plantae",38,"Flora",137,"Flora",159,"Poaceae",16166,4365,"Vulpia",5555,"spp.",NA,NA,5555,"VULP","Vulpia spp.","<em>Vulpia spp.</em>","Rat's-tail Fescue",NA,5555,"VULP","Vulpia spp.","Rat's-tail Fescue","true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2020-03-09T15:46:35.537+11:00","1995-12-15T13:26:14+11:00",5556,"Species",139,"Plantae",38,"Flora",137,"Flora",176,"Convolvulaceae",8979,2550,"Convolvulus",5556,"spp.",NA,NA,5556,"CONV","Convolvulus spp.","<em>Convolvulus spp.</em>",NA,NA,5556,"CONV","Convolvulus spp.",NA,"true",NA,NA,"Alive in NSW, Native","Vine","Other (OG)","Forb","Forb (FG)","Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:50:17.973+11:00","1995-12-15T13:26:15+11:00",5557,"Species",139,"Plantae",38,"Flora",137,"Flora",156,"Myrtaceae",13705,3112,"Homoranthus",5557,"spp.",NA,NA,5557,"HOMO","Homoranthus spp.","<em>Homoranthus spp.</em>",NA,NA,5557,"HOMO","Homoranthus spp.",NA,"true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:38:54.74+11:00","1995-12-15T13:26:15+11:00",5558,"Species",139,"Plantae",38,"Flora",137,"Flora",202,"Sapindaceae",17888,2730,"Diploglottis",5558,"campbellii",NA,"Cheel",5558,"5889","Diploglottis campbellii","<em>Diploglottis campbellii</em>","Small-leaved Tamarind",NA,5558,"5889","Diploglottis campbellii","Small-leaved Tamarind","true",185,"Trees","Alive in NSW, Native","Tree","Tree (TG)",NA,NA,"Endangered","false","Category 2",10231,"Endangered",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-11-30T17:22:50.79+11:00","1995-12-15T13:26:16+11:00",5559,"Forma",139,"Plantae",38,"Flora",137,"Flora",241,"Rubiaceae",17424,3872,"Psychotria",6989,"daphnoides","'small-leaved'",NA,5559,"9382","Psychotria daphnoides f. 'small-leaved'","<em>Psychotria daphnoides </em>f.<em> 'small-leaved'</em>",NA,NA,5559,"9382","Psychotria daphnoides f. 'small-leaved'",NA,"true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:49:43.237+11:00","1995-12-15T13:26:16+11:00",5560,"Species",139,"Plantae",38,"Flora",137,"Flora",158,"Lauraceae",12357,2818,"Endiandra",5560,"spp.",NA,NA,5560,"ENDI","Endiandra spp.","<em>Endiandra spp.</em>",NA,NA,5560,"ENDI","Endiandra spp.",NA,"true",NA,NA,"Alive in NSW, Native","Tree","Tree (TG)","Shrub","Shrub (SG)","Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2009-07-03T14:01:11+10:00","1995-12-15T13:26:16+11:00",5561,"Species",139,"Plantae",38,"Flora",137,"Flora",280,"Iridaceae",11897,2710,"Dierama",5561,"spp.",NA,NA,5561,"DIER","Dierama spp.","<em>Dierama spp.</em>",NA,NA,5561,"DIER","Dierama spp.",NA,"true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:44:23.137+11:00","1995-12-15T13:26:17+11:00",5563,"Species",139,"Plantae",38,"Flora",137,"Flora",156,"Myrtaceae",13747,3290,"Leptospermum",5563,"deanei",NA,"J. Thompson",5563,"8314","Leptospermum deanei","<em>Leptospermum deanei</em>",NA,NA,5563,"8314","Leptospermum deanei",NA,"true",184,"Shrubs","Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Vulnerable","false","Not Sensitive",10468,"Vulnerable",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2009-01-23T14:33:30+11:00","1999-05-31T13:45:42+10:00",5568,"Subspecies",139,"Plantae",38,"Flora",137,"Flora",217,"Caryophyllaceae",8423,2764,"Drymaria",2498,"cordata","cordata","(L.) Willd. ex Roem. & Schult.",5568,"9158","Drymaria cordata subsp. diandra","<em>Drymaria cordata </em>subsp.<em> diandra</em>","Tropical Chickweed",NA,13264,"10546","Drymaria cordata subsp. cordata",NA,"false",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:49:20.707+11:00","1995-12-15T13:26:19+11:00",5569,"Species",139,"Plantae",38,"Flora",137,"Flora",235,"Cyatheaceae",9219,2619,"Cyathea",5569,"spp.",NA,NA,5569,"CYAT","Cyathea spp.","<em>Cyathea spp.</em>",NA,NA,5569,"CYAT","Cyathea spp.",NA,"true",171,"Ferns and Cycads","Alive in NSW, Native","Tree fern","Other (OG)",NA,NA,"Not Listed","true","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:51:27.147+11:00","1995-12-15T13:26:20+11:00",5573,"Species",139,"Plantae",38,"Flora",137,"Flora",305,"Psilotaceae",16867,3869,"Psilotum",5573,"spp.",NA,NA,5573,"PSIL","Psilotum spp.","<em>Psilotum spp.</em>",NA,NA,5573,"PSIL","Psilotum spp.",NA,"true",NA,NA,"Alive in NSW, Native","Fern and fern allies","Fern (EG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:47:12.89+11:00","1996-03-29T15:00:35+11:00",5574,"Species",139,"Plantae",38,"Flora",137,"Flora",156,"Myrtaceae",13482,2862,"Eucalyptus",12063,"parvula",NA,"L.A.S. Johnson & K.D. Hill",5574,"6668","Eucalyptus parvifolia","<em>Eucalyptus parvifolia</em>",NA,NA,12063,"9519","Eucalyptus parvula","Small-leaved Gum","false",176,"Mallees","Alive in NSW, Native",NA,NA,NA,NA,"Endangered","false","Not Sensitive",10307,"Vulnerable",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2020-09-08T15:47:30.503+10:00","2020-09-08T15:47:30.503+10:00",5575,"Species",139,"Plantae",38,"Flora",137,"Flora",302,"Ericaceae",9872,2828,"Epacris",23788,"decumbens",NA,"(I.Telford) E.A.Br.",5575,"358","Rupicola sp.1","<em>Rupicola sp.1</em>",NA,NA,23788,"15175","Epacris decumbens",NA,"false",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2018-10-26T23:43:16.97+11:00","1995-12-15T13:26:22+11:00",5577,"Species",139,"Plantae",38,"Flora",137,"Flora",167,"Proteaceae",16644,3008,"Grevillea",5577,"rivularis",NA,"L.A.S.Johnson & McGill.",5577,"5395","Grevillea rivularis","<em>Grevillea rivularis</em>","Carrington Falls Grevillea",NA,5577,"5395","Grevillea rivularis","Carrington Falls Grevillea","true",184,"Shrubs","Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Critically Endangered","false","Not Sensitive",10378,"Critically Endangered",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:44:52.857+11:00","1995-12-15T14:00:56+11:00",5579,"Species",139,"Plantae",38,"Flora",137,"Flora",421,"Fabaceae (Faboideae)",10828,4159,"Swainsona",11182,"laxa",NA,"R.Br.",5579,"3043","Swainsona laxa","<em>Swainsona laxa</em>",NA,NA,11182,"8530","Swainsona laxa",NA,"false",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2009-07-03T14:37:07+10:00","1995-12-15T13:26:23+11:00",5581,"Species",139,"Plantae",38,"Flora",137,"Flora",280,"Iridaceae",11922,NA,"Homeria",5581,"spp.",NA,NA,5581,"HOME","Homeria spp.","<em>Homeria spp.</em>",NA,NA,5581,"HOME","Homeria spp.",NA,"true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:48:40.83+11:00","1995-12-15T13:26:23+11:00",5582,"Species",139,"Plantae",38,"Flora",137,"Flora",157,"Apiaceae",6206,2117,"Apium",5582,"spp.",NA,NA,5582,"APIU","Apium spp.","<em>Apium spp.</em>",NA,NA,5582,"APIU","Apium spp.",NA,"true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2006-01-30T17:20:40+11:00","1995-12-15T13:26:24+11:00",5583,"Species",139,"Plantae",38,"Flora",137,"Flora",167,"Proteaceae",16658,3008,"Grevillea",5583,"sp. 4",NA,"Unknown",5583,"554","Grevillea sp. 4","<em>Grevillea sp. 4</em>",NA,NA,5583,"554","Grevillea sp. 4",NA,"true",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
