Kingdom,Class,Family,Species Code,Scientific Name,Exotic,Common Name,NSW status,Comm. status,Records,Info
Plantae,Flora,Cyperaceae,2356,Cyperus compressus,*,,,,22,
Plantae,Flora,Cyperaceae,2357,Cyperus concinnus,,Trim Flat-sedge,,,300,
Plantae,Flora,Cyperaceae,2358,Cyperus congestus,*,,,,330,
Plantae,Flora,Cyperaceae,6693,Cyperus conicus,,,E1,,29,
Plantae,Flora,Cyperaceae,2359,Cyperus cyperoides,,,,,47,
Plantae,Flora,Cyperaceae,6669,Cyperus dactylotes,,,,,5,
Plantae,Flora,Cyperaceae,9143,Cyperus dietrichiae var. brevibracteatus,,,,,2,
Plantae,Flora,Cyperaceae,7143,Cyperus difformis,,Dirty Dora,,,1107,
Plantae,Flora,Cyperaceae,2360,Cyperus disjunctus,,,,,209,
Plantae,Flora,Cyperaceae,2361,Cyperus dubius,*,,,,12,
Plantae,Flora,Cyperaceae,9144,Cyperus eglobosus,,,,,121,
Plantae,Flora,Cyperaceae,2363,Cyperus enervis,,,,,559,
Plantae,Flora,Cyperaceae,2364,Cyperus eragrostis,*,Umbrella Sedge,,,4410,
Plantae,Flora,Cyperaceae,2365,Cyperus esculentus,*,Yellow Nutgrass,,,23,
Plantae,Flora,Cyperaceae,2366,Cyperus exaltatus,,,,,589,
Plantae,Flora,Cyperaceae,2367,Cyperus filipes,,,,,201,
Plantae,Flora,Cyperaceae,2368,Cyperus flaccidus,,Lax Flat-sedge,,,135,
Plantae,Flora,Cyperaceae,2369,Cyperus flavescens,*,,,,27,
Plantae,Flora,Cyperaceae,2370,Cyperus flavidus,,Yellow Flat-sedge,,,63,
Plantae,Flora,Cyperaceae,2372,Cyperus fulvus,,Sticky Sedge,,,1449,
Plantae,Flora,Cyperaceae,2373,Cyperus gilesii,,,,,54,
Plantae,Flora,Cyperaceae,2374,Cyperus gracilis,,Slender Flat-sedge,,,10481,
Plantae,Flora,Cyperaceae,9145,Cyperus gunnii subsp. gunnii,,,,,298,
Plantae,Flora,Cyperaceae,2376,Cyperus gymnocaulos,,,,,374,
Plantae,Flora,Cyperaceae,12533,Cyperus gymnocaulos <--> vaginatus,,,,,1,
Plantae,Flora,Cyperaceae,7535,Cyperus haspan,,,,,78,
Plantae,Flora,Cyperaceae,9146,Cyperus haspan subsp. haspan,,,,,82,
Plantae,Flora,Cyperaceae,9147,Cyperus haspan subsp. juncoides,,,,,17,
Plantae,Flora,Cyperaceae,2377,Cyperus imbecillis,,,,,585,
Plantae,Flora,Cyperaceae,2378,Cyperus involucratus,*,Umbrella Plant,,,52,
Plantae,Flora,Cyperaceae,6716,Cyperus iria,,,,,63,
Plantae,Flora,Cyperaceae,2379,Cyperus laevigatus,,,,,116,
Plantae,Flora,Cyperaceae,2380,Cyperus laevis,,,,,715,
Plantae,Flora,Cyperaceae,2381,Cyperus leiocaulon,,,,,122,
Plantae,Flora,Cyperaceae,15578,Cyperus leptocarpus,,Button Rush,,,1,
Plantae,Flora,Cyperaceae,2382,Cyperus lhotskyanus,,,,,145,
Plantae,Flora,Cyperaceae,2383,Cyperus lucidus,,Leafy Flat Sedge,,,548,
Plantae,Flora,Cyperaceae,2384,Cyperus mirus,,,,,101,
Plantae,Flora,Cyperaceae,12551,Cyperus nervulosus,*,,,,1,
Plantae,Flora,Cyperaceae,9024,Cyperus nutans subsp. eleusinoides,,,,,4,
Plantae,Flora,Cyperaceae,2385,Cyperus odoratus,,,,,43,
Plantae,Flora,Cyperaceae,2386,Cyperus papyrus,*,,,,64,
Plantae,Flora,Cyperaceae,2387,Cyperus pilosus,,,,,36,
Plantae,Flora,Cyperaceae,2388,Cyperus platystylis,,,,,11,
Plantae,Flora,Cyperaceae,8483,Cyperus polystachyos,,,,,1371,
Plantae,Flora,Cyperaceae,2389,Cyperus procerus,,,,,18,
Plantae,Flora,Cyperaceae,12052,Cyperus prolifer,*,,,,13,
Plantae,Flora,Cyperaceae,2390,Cyperus pygmaeus,,Dwarf Flat-sedge,,,53,
Plantae,Flora,Cyperaceae,2391,Cyperus reflexus,*,,,,37,
Plantae,Flora,Cyperaceae,12899,Cyperus reflexus var. reflexus,*,,,,1,
Plantae,Flora,Cyperaceae,7862,Cyperus rigens,*,,,,18,
Plantae,Flora,Cyperaceae,2392,Cyperus rigidellus,,,,,65,
Plantae,Flora,Cyperaceae,2393,Cyperus rotundus,*,Nutgrass,,,319,
Plantae,Flora,Cyperaceae,9107,Cyperus rupicola,,Cliff Sedge,V,,18,
Plantae,Flora,Cyperaceae,2395,Cyperus sanguinolentus,,,,,439,
Plantae,Flora,Cyperaceae,2396,Cyperus scaber,,,,,3,
Plantae,Flora,Cyperaceae,2397,Cyperus sculptus,,,,,4,
Plantae,Flora,Cyperaceae,11074,Cyperus secubans,,,,,24,
Plantae,Flora,Cyperaceae,9677,Cyperus semifertilis,,Missionary Nutgrass,E1,V,25,
Plantae,Flora,Cyperaceae,2398,Cyperus sesquiflorus,*,,,,363,
Plantae,Flora,Cyperaceae,2399,Cyperus sphaeroideus,,,,,424,
Plantae,Flora,Cyperaceae,CYPE,Cyperus spp.,,,,,3168,
Plantae,Flora,Cyperaceae,6625,Cyperus squarrosus,,Bearded Flat-sedge,,,74,
Plantae,Flora,Cyperaceae,2400,Cyperus stradbrokensis,,,,,138,
Plantae,Flora,Cyperaceae,2402,Cyperus subulatus,,Pointed Flat-sedge,,,34,
Plantae,Flora,Cyperaceae,10912,Cyperus teneristolon,*,,,,2,
Plantae,Flora,Cyperaceae,2403,Cyperus tetraphyllus,,,,,955,
Plantae,Flora,Cyperaceae,2404,Cyperus trinervis,,,,,174,
Plantae,Flora,Cyperaceae,2405,Cyperus tuberosus,*,,,,1,
Plantae,Flora,Cyperaceae,2406,Cyperus unioloides,,,,,9,
Plantae,Flora,Cyperaceae,7617,Cyperus vaginatus,,Stiff Flat-sedge,,,169,
Plantae,Flora,Cyperaceae,2407,Cyperus victoriensis,,,,,174,
Plantae,Flora,Cyperaceae,10333,Cyperus vorsteri,*,,,,14,
Plantae,Flora,Cyperaceae,2408,Eleocharis acuta,,,,,9096,
Plantae,Flora,Cyperaceae,2409,Eleocharis atricha,,,,,48,
Plantae,Flora,Cyperaceae,2410,Eleocharis blakeana,,,,,10,
Plantae,Flora,Cyperaceae,2411,Eleocharis cylindrostachys,,,,,171,
Plantae,Flora,Cyperaceae,2412,Eleocharis dietrichiana,,,,,123,
Plantae,Flora,Cyperaceae,7133,Eleocharis dulcis,,,,,18,
Plantae,Flora,Cyperaceae,2413,Eleocharis equisetina,,,,,563,
Plantae,Flora,Cyperaceae,7164,Eleocharis geniculata,,,,,9,
Plantae,Flora,Cyperaceae,2414,Eleocharis gracilis,,,,,273,
Plantae,Flora,Cyperaceae,10329,Eleocharis macbarronii,,,,,18,
Plantae,Flora,Cyperaceae,2415,Eleocharis minuta,*,,,,191,
Plantae,Flora,Cyperaceae,2416,Eleocharis obicis,,Spike-Rush,V,V,572,
Plantae,Flora,Cyperaceae,2417,Eleocharis pachycarpa,*,,,,6,
Plantae,Flora,Cyperaceae,2418,Eleocharis pallens,,Pale Spike Sedge,,,1549,
Plantae,Flora,Cyperaceae,2419,Eleocharis parodii,*,,,,3,
Plantae,Flora,Cyperaceae,11081,Eleocharis parvula,*,,,,3,
Plantae,Flora,Cyperaceae,2420,Eleocharis philippinensis,,,,,31,
Plantae,Flora,Cyperaceae,2421,Eleocharis plana,,Flat Spike-sedge,,,2641,
Plantae,Flora,Cyperaceae,2422,Eleocharis pusilla,,,,,2949,
Plantae,Flora,Cyperaceae,6988,Eleocharis sphacelata,,Tall Spike Rush,,,1540,
Plantae,Flora,Cyperaceae,ELEO,Eleocharis spp.,,"Spike-rush, Spike-sedge",,,2271,
Plantae,Flora,Cyperaceae,2423,Eleocharis tetraquetra,,Square-stemmed Spike-rush,E1,,4406,
Plantae,Flora,Cyperaceae,9109,Exocarya sclerioides,,,,,132,
Plantae,Flora,Cyperaceae,12416,Ficinia nodosa,,Knobby Club-rush,,,1345,
Plantae,Flora,Cyperaceae,2425,Fimbristylis aestivalis,,,,,21,
Plantae,Flora,Cyperaceae,2426,Fimbristylis bisumbellata,,,,,1,
Plantae,Flora,Cyperaceae,6663,Fimbristylis cinnamometorum,,,,,107,
Plantae,Flora,Cyperaceae,12900,Fimbristylis communis,,,,,1,
Plantae,Flora,Cyperaceae,7435,Fimbristylis dichotoma,,Common Fringe-sedge,,,6452,
Plantae,Flora,Cyperaceae,7328,Fimbristylis ferruginea,,,,,143,
Plantae,Flora,Cyperaceae,7406,Fimbristylis neilsonii,,,,,35,
Plantae,Flora,Cyperaceae,7300,Fimbristylis nutans,,,,,47,
Plantae,Flora,Cyperaceae,12901,Fimbristylis pauciflora,,,,,1,
Plantae,Flora,Cyperaceae,7870,Fimbristylis polytrichoides,,,,,7,
Plantae,Flora,Cyperaceae,FIMB,Fimbristylis spp.,,,,,85,
Plantae,Flora,Cyperaceae,2428,Fimbristylis tristachya,,,,,27,
Plantae,Flora,Cyperaceae,2429,Fimbristylis velata,,,,,72,
Plantae,Flora,Cyperaceae,6495,Fuirena ciliaris,,,,,22,
Plantae,Flora,Cyperaceae,2430,Fuirena incrassata,,,,,19,
Plantae,Flora,Cyperaceae,2431,Gahnia aspera,,Rough Saw-sedge,,,8291,
Plantae,Flora,Cyperaceae,2432,Gahnia clarkei,,Tall Saw-sedge,,,5532,
Plantae,Flora,Cyperaceae,2433,Gahnia erythrocarpa,,,,,361,
Plantae,Flora,Cyperaceae,2434,Gahnia filifolia,,,,,383,
Plantae,Flora,Cyperaceae,2435,Gahnia filum,,,,,51,
Plantae,Flora,Cyperaceae,2436,Gahnia grandis,,Brickmaker's Sedge,,,9,
Plantae,Flora,Cyperaceae,12183,Gahnia howeana,,,,,17,
Plantae,Flora,Cyperaceae,2437,Gahnia insignis,,,,,56,
Plantae,Flora,Cyperaceae,2438,Gahnia lanigera,,,,,24,
Plantae,Flora,Cyperaceae,2439,Gahnia melanocarpa,,Black Fruit Saw-sedge,,,2481,
Plantae,Flora,Cyperaceae,2440,Gahnia microstachya,,,,,319,
Plantae,Flora,Cyperaceae,2441,Gahnia radula,,,,,1349,
Plantae,Flora,Cyperaceae,2442,Gahnia sieberiana,,Red-fruit Saw-sedge,P,,5043,
Plantae,Flora,Cyperaceae,GAHN,Gahnia spp.,,,,,1231,
Plantae,Flora,Cyperaceae,2443,Gahnia subaequiglumis,,Bog Saw-sedge,,,138,
Plantae,Flora,Cyperaceae,2445,Gymnoschoenus sphaerocephalus,,Button Grass,,,1674,
Plantae,Flora,Cyperaceae,2446,Isolepis aucklandica,,,,,36,
Plantae,Flora,Cyperaceae,2447,Isolepis australiensis,,,,,46,
Plantae,Flora,Cyperaceae,2448,Isolepis cernua,,Nodding Club-rush,,,303,
Plantae,Flora,Cyperaceae,12902,Isolepis cernua var. cernua,,,,,1,
Plantae,Flora,Cyperaceae,2449,Isolepis congrua,,Slender Club-sedge,,,71,
Plantae,Flora,Cyperaceae,6471,Isolepis crassiuscula,,,,,92,
Plantae,Flora,Cyperaceae,2450,Isolepis fluitans,,Floating Club-rush,,,59,
Plantae,Flora,Cyperaceae,9822,Isolepis gaudichaudiana,,Benambra Club-sedge,,,118,
Plantae,Flora,Cyperaceae,2451,Isolepis habra,,,,,190,
Plantae,Flora,Cyperaceae,2453,Isolepis hystrix,*,,,,13,
Plantae,Flora,Cyperaceae,2454,Isolepis inundata,,Club-rush,,,988,
Plantae,Flora,Cyperaceae,14940,Isolepis levynsiana,*,,,,104,
Plantae,Flora,Cyperaceae,2455,Isolepis marginata,*,,,,63,
Plantae,Flora,Cyperaceae,2456,Isolepis montivaga,,,,,30,
Plantae,Flora,Cyperaceae,14624,Isolepis multicaulis,,,,,179,
Plantae,Flora,Cyperaceae,2458,Isolepis platycarpa,,,,,52,
Plantae,Flora,Cyperaceae,2459,Isolepis producta,,,,,43,
Plantae,Flora,Cyperaceae,2460,Isolepis prolifera,*,,,,316,
Plantae,Flora,Cyperaceae,6455,Isolepis sepulcralis,*,,,,39,
Plantae,Flora,Cyperaceae,ISOL,Isolepis spp.,,Club-rush,,,612,
Plantae,Flora,Cyperaceae,2462,Isolepis stellata,*,,,,4,
Plantae,Flora,Cyperaceae,2463,Isolepis subtilissima,,,,,161,
Plantae,Flora,Cyperaceae,2464,Isolepis victoriensis,,,,,31,
Plantae,Flora,Cyperaceae,8456,Lepidosperma canescens,*,,,,4,
Plantae,Flora,Cyperaceae,12560,Lepidosperma cf. laterale,,,,,7,
Plantae,Flora,Cyperaceae,9314,Lepidosperma clipeicola,,,,,140,
Plantae,Flora,Cyperaceae,8380,Lepidosperma concavum,,,,,1186,
Plantae,Flora,Cyperaceae,8779,Lepidosperma curtisiae,,,,,49,
Plantae,Flora,Cyperaceae,8379,Lepidosperma elatius,,,,,531,
Plantae,Flora,Cyperaceae,12903,Lepidosperma ensiforme,*,,,,1,
Plantae,Flora,Cyperaceae,10320,Lepidosperma evansianum,,Evans Sedge,V,,35,
Plantae,Flora,Cyperaceae,2465,Lepidosperma filiforme,,,,,1797,
Plantae,Flora,Cyperaceae,2467,Lepidosperma forsythii,,,,,256,
Plantae,Flora,Cyperaceae,2468,Lepidosperma gladiatum,,,,,30,
Plantae,Flora,Cyperaceae,8749,Lepidosperma gunnii,,,,,2248,
Plantae,Flora,Cyperaceae,9313,Lepidosperma latens,,,,,160,
Plantae,Flora,Cyperaceae,6402,Lepidosperma laterale,,Variable Sword-sedge,,,23933,
Plantae,Flora,Cyperaceae,2469,Lepidosperma limicola,,,,,4128,
Plantae,Flora,Cyperaceae,2470,Lepidosperma longitudinale,,Pithy Sword-sedge,,,252,
Plantae,Flora,Cyperaceae,2471,Lepidosperma neesii,,,,,2112,
Plantae,Flora,Cyperaceae,12904,Lepidosperma planifolium,,,,,1,
Plantae,Flora,Cyperaceae,2472,Lepidosperma quadrangulatum,,,,,219,
Plantae,Flora,Cyperaceae,2473,Lepidosperma semiteres,,,,,54,
Plantae,Flora,Cyperaceae,14850,Lepidosperma sieberi,,,,,44,
Plantae,Flora,Cyperaceae,LEPD,Lepidosperma spp.,,,,,833,
Plantae,Flora,Cyperaceae,2474,Lepidosperma tortuosum,,,,,207,
Plantae,Flora,Cyperaceae,2475,Lepidosperma urophorum,,,,,2265,
Plantae,Flora,Cyperaceae,11028,Lepidosperma viscidum,,,,,699,
Plantae,Flora,Cyperaceae,2476,Lepironia articulata,,,,,399,
Plantae,Flora,Cyperaceae,6742,Lipocarpha microcephala,,Button Rush,,,68,
Plantae,Flora,Cyperaceae,15318,Machaerina acuta,,Pale Twig-rush,,,542,
Plantae,Flora,Cyperaceae,15319,Machaerina arthrophylla,,,,,75,
Plantae,Flora,Cyperaceae,15320,Machaerina articulata,,Jointed Twig-rush,,,1149,
Plantae,Flora,Cyperaceae,15321,Machaerina gunnii,,,,,132,
Plantae,Flora,Cyperaceae,2477,Machaerina insularis,,,,,9,
Plantae,Flora,Cyperaceae,15322,Machaerina johnsonii,,,,,25,
Plantae,Flora,Cyperaceae,15323,Machaerina juncea,,Bare Twig-rush,,,1470,
Plantae,Flora,Cyperaceae,15324,Machaerina muelleri,,,,,160,
Plantae,Flora,Cyperaceae,15325,Machaerina nuda,,,,,121,
Plantae,Flora,Cyperaceae,15326,Machaerina planifolia,,,,,39,
Plantae,Flora,Cyperaceae,15327,Machaerina rubiginosa,,,,,3459,
Plantae,Flora,Cyperaceae,MACH,Machaerina spp.,,,,,157,
Plantae,Flora,Cyperaceae,15328,Machaerina teretifolia,,,,,1145,
Plantae,Flora,Cyperaceae,15329,Machaerina tetragona,,,,,34,
Plantae,Flora,Cyperaceae,12905,Mesomelaena pseudostygia,*,,,,1,
Plantae,Flora,Cyperaceae,2478,Oreobolus distichus,,,,,100,
Plantae,Flora,Cyperaceae,9773,Oreobolus oxycarpus subsp. oxycarpus,,,,,19,
Plantae,Flora,Cyperaceae,2480,Oreobolus pumilio,,,,,59,
Plantae,Flora,Cyperaceae,8956,Ptilothrix deusta,,,,,5667,
Plantae,Flora,Cyperaceae,2482,Rhynchospora brownii,,Grassy Beak-sedge,,,81,
Plantae,Flora,Cyperaceae,12906,Rhynchospora brownii subsp. brownii,,,,,19,
Plantae,Flora,Cyperaceae,2483,Rhynchospora corymbosa,,,,,23,
Plantae,Flora,Cyperaceae,2484,Rhynchospora rubra,,,,,2,
Plantae,Flora,Cyperaceae,15245,Schoenoplectiella dissachantha,,,,,11,
Plantae,Flora,Cyperaceae,11003,Schoenoplectus californicus,*,,,,8,
Plantae,Flora,Cyperaceae,2486,Schoenoplectus erectus,*,,,,12,
Plantae,Flora,Cyperaceae,7789,Schoenoplectus laevis,,,,,2,
Plantae,Flora,Cyperaceae,2487,Schoenoplectus lineolatus,*,,,,5,
Plantae,Flora,Cyperaceae,6707,Schoenoplectus mucronatus,,,,,425,
Plantae,Flora,Cyperaceae,2489,Schoenoplectus pungens,,,,,34,
Plantae,Flora,Cyperaceae,SCHO,Schoenoplectus spp.,,,,,61,
Plantae,Flora,Cyperaceae,11946,Schoenoplectus subulatus,,,,,87,
Plantae,Flora,Cyperaceae,2490,Schoenoplectus validus,,,,,695,
Plantae,Flora,Cyperaceae,2491,Schoenus apogon,,Fluke Bogrush,,,5456,
Plantae,Flora,Cyperaceae,2492,Schoenus brevifolius,,,,,4744,
Plantae,Flora,Cyperaceae,2493,Schoenus calostachyus,,,,,2,
Plantae,Flora,Cyperaceae,2494,Schoenus calyptratus,,,,,41,
Plantae,Flora,Cyperaceae,9683,Schoenus centralis,,,,,24,
Plantae,Flora,Cyperaceae,2495,Schoenus ericetorum,,,,,1861,
Plantae,Flora,Cyperaceae,11031,Schoenus evansianus,,,,,14,
